"","date","city","state","dead","injured","total","description","year","quarter","month","day","date2","weekday","lat","lng"
"2930",2020-06-26,"Aurora","Colorado",0,5,5,"Five people were wounded by a shooter outside a local grocery store. Officers first thought the incident involved a gunfight among several people, but later announced it was one shooter.",2020,2,"Jun",26,"Jun 26","Fri",39.7083,-104.7237
"2931",2020-06-26,"Fresno","California",0,4,4,"Four people were wounded at a house party shortly before midnight, after two shooters appeared near a neighboring home.",2020,2,"Jun",26,"Jun 26","Fri",36.783,-119.7939
"2932",2020-06-26,"Phoenix","Arizona",0,4,4,"Three adults and a 14-year-old boy were wounded in the early morning at a gas station. Prior to the shooting, a large crowd of people and cars had been gathered around the gas station.",2020,2,"Jun",26,"Jun 26","Fri",33.5722,-112.0892
"2933",2020-06-25,"Philadelphia","Pennsylvania",0,4,4,"Four men were wounded after a shooting at an intersection in the Kensington neighborhood.",2020,2,"Jun",25,"Jun 25","Thu",40.0077,-75.1339
"2934",2020-06-25,"Bridgeport","Connecticut",1,3,4,"A man was killed, and two adults and a 17-year-old injured while attempting to make a rap music video. Officers believed the shooting was targeted, as the victims refused to cooperate.",2020,2,"Jun",25,"Jun 25","Thu",41.1918,-73.1954
"2935",2020-06-24,"Jackson","Tennessee",0,4,4,"Three adults and one juvenile were wounded in an early morning shooting. The suspected shooter was arrested.",2020,2,"Jun",24,"Jun 24","Wed",35.6538,-88.8354
"2936",2020-06-23,"Chicago","Illinois",0,4,4,"Four people were wounded while standing on a porch in a drive-by shooting in Burnside.",2020,2,"Jun",23,"Jun 23","Tue",41.8375,-87.6866
"2937",2020-06-23,"Lake Worth Beach","Florida",0,5,5,"Five people were wounded in a drive-by shooting during the evening. Responding police believed the shooter and victims knew each other.",2020,2,"Jun",23,"Jun 23","Tue",NA,NA
"2938",2020-06-22,"San Francisco","California",0,5,5,"Police discovered five men wounded by gunfire in the Tenderloin neighborhood.",2020,2,"Jun",22,"Jun 22","Mon",37.7558,-122.4449
"2939",2020-06-22,"Charlotte","North Carolina",4,10,14,"During a Juneteenth block party over 100 shots were fired by multiple gunmen into a crowd of approximately 400 people. Four people were killed and 10 others were injured.",2020,2,"Jun",22,"Jun 22","Mon",35.2083,-80.8303
"2940",2020-06-22,"Minneapolis","Minnesota",0,4,4,"Officers responding to a shooting on West Broadway Avenue discovered four people injured.",2020,2,"Jun",22,"Jun 22","Mon",44.9635,-93.2678
"2941",2020-06-22,"Minneapolis","Minnesota",0,4,4,"Four people were wounded in the Willard-Hay neighborhood during the afternoon.",2020,2,"Jun",22,"Jun 22","Mon",44.9635,-93.2678
"2942",2020-06-22,"Chicago","Illinois",0,5,5,"Five people were wounded in a drive-by, including a 16-year-old girl, at an early morning gathering in East Garfield Park.",2020,2,"Jun",22,"Jun 22","Mon",41.8375,-87.6866
"2943",2020-06-22,"Chicago","Illinois",0,4,4,"Four people were wounded early in the morning after an individual opened fire from a vehicle in the Back of the Yards neighborhood on the South Side.",2020,2,"Jun",22,"Jun 22","Mon",41.8375,-87.6866
"2944",2020-06-22,"New York City","New York",0,5,5,"Five people were shot during a vigil in the Crown Heights area of Brooklyn in the evening.",2020,2,"Jun",22,"Jun 22","Mon",NA,NA
"2945",2020-06-21,"Buffalo","New York",0,4,4,"Four men were wounded after a shooting at an early morning gathering of cars.",2020,2,"Jun",21,"Jun 21","Sun",42.9018,-78.8487
"2946",2020-06-21,"Austin","Texas",0,5,5,"Five people were wounded in an early morning shooting.",2020,2,"Jun",21,"Jun 21","Sun",30.3005,-97.7522
"2947",2020-06-21,"Milwaukee","Wisconsin",1,4,5,"Early in the morning there was a shooting at a house party. Five people were wounded; one died in a crash while being taken to hospital.",2020,2,"Jun",21,"Jun 21","Sun",43.0642,-87.9675
"2948",2020-06-21,"Auburn","Alabama",0,4,4,"Shortly after midnight, officers attended a home after a complaint of gunshots. They discovered four men wounded.",2020,2,"Jun",21,"Jun 21","Sun",32.6087,-85.4903
"2949",2020-06-21,"Chicago","Illinois",1,3,4,"An argument in Humboldt Park escalated shortly after midnight. A man was killed and three wounded.",2020,2,"Jun",21,"Jun 21","Sun",41.8375,-87.6866
"2950",2020-06-21,"Minneapolis","Minnesota",1,11,12,"A group of people fired into a crowd, killing one and injuring 11 others.",2020,2,"Jun",21,"Jun 21","Sun",44.9635,-93.2678
"2951",2020-06-20,"Syracuse","New York",0,9,9,"Officers arrived at a large party in a public parking lot responding to reports of a stolen car. An individual opened fire as they arrived and injured nine people including a 17-year-old.",2020,2,"Jun",20,"Jun 20","Sat",43.0407,-76.1437
"2952",2020-06-20,"New York City","New York",0,4,4,"Three women and a man were injured after a fight broke out between two groups gathered at Claremont park.",2020,2,"Jun",20,"Jun 20","Sat",NA,NA
"2953",2020-06-20,"Detroit","Michigan",0,4,4,"Four people were wounded in a drive-by shooting in the evening.",2020,2,"Jun",20,"Jun 20","Sat",42.3834,-83.1024
"2954",2020-06-20,"Saginaw","Michigan",1,3,4,"A woman sitting in her car was killed and three others injured in another car early in the morning. A shoot-out had occurred in a large gathering nearby.",2020,2,"Jun",20,"Jun 20","Sat",43.4199,-83.9501
"2955",2020-06-20,"Pinetops","North Carolina",2,2,4,"Early in the morning two people were killed and two wounded in a shooting.",2020,2,"Jun",20,"Jun 20","Sat",35.7912,-77.6378
"2956",2020-06-20,"Jersey City","New Jersey",1,4,5,"One person was killed and four injured shortly after midnight.",2020,2,"Jun",20,"Jun 20","Sat",40.7184,-74.0686
"2957",2020-06-20,"Wichita","Kansas",0,5,5,"Five people were shot at a motel after an argument at a party in one of the rooms escalated. Police believe the shooting was intended to be targeted.",2020,2,"Jun",20,"Jun 20","Sat",37.6895,-97.3443
"2958",2020-06-20,"New York City","New York",0,4,4,"Four people were wounded at an overnight park party in the Bronx after an argument escalated.",2020,2,"Jun",20,"Jun 20","Sat",NA,NA
"2959",2020-06-20,"Janesville","Wisconsin",0,4,4,"Officers responding to a shots fired call in the early morning found four people wounded at an adult entertainment venue.",2020,2,"Jun",20,"Jun 20","Sat",42.6854,-89.0135
"2960",2020-06-18,"Albany","New York",0,7,7,"Early in the morning a man was discovered by officers with a gunshot wound. Shortly after transporting the man to the hospital, six other victims were identified at local hospitals to be involved in the same shooting.",2020,2,"Jun",18,"Jun 18","Thu",42.6664,-73.7987
"2961",2020-06-17,"Chicago","Illinois",0,4,4,"Three adults and a nine-year-old child were wounded while standing in an apartment complex parking lot in the Gresham neighborhood. A man walked up and opened fire on the group, causing a shoot-out.",2020,2,"Jun",17,"Jun 17","Wed",41.8375,-87.6866
"2962",2020-06-16,"Fort Dodge","Iowa",2,2,4,"In an apparent shoot-out at a birthday party, one man was killed and two women injured. A second, wounded, man died while attempting to drive away from the scene.",2020,2,"Jun",16,"Jun 16","Tue",42.5098,-94.1751
"2963",2020-06-15,"Decatur","Illinois",0,4,4,"An early morning shooting during a block party injured four people. The suspected shooter was arrested after a local traffic stop.",2020,2,"Jun",15,"Jun 15","Mon",39.8557,-88.9342
"2964",2020-06-15,"Chicago","Illinois",0,4,4,"A 15-year-old and three adults were gathered outside an apartment when they were injured in a drive-by shooting in the Montclare neighborhood.",2020,2,"Jun",15,"Jun 15","Mon",41.8375,-87.6866
"2965",2020-06-14,"Minneapolis","Minnesota",1,6,7,"Early in the morning six people were wounded and one was killed in an incident. Officers were alerted via a ShotSpotter activation.",2020,2,"Jun",14,"Jun 14","Sun",44.9635,-93.2678
"2966",2020-06-14,"Louisville","Kentucky",1,4,5,"About 100 people were gathered at a skate park in the early morning when someone opened fire. One person was killed and four injured.",2020,2,"Jun",14,"Jun 14","Sun",38.1663,-85.6485
"2967",2020-06-14,"Lake Charles","Louisiana",0,4,4,"Four people were wounded in an early morning shooting at a local night club. A suspected shooter was arrested.",2020,2,"Jun",14,"Jun 14","Sun",30.201,-93.2111
"2968",2020-06-14,"Lafayette","Louisiana",0,5,5,"Officers responded to an early morning shooting and found five people wounded.",2020,2,"Jun",14,"Jun 14","Sun",30.2082,-92.0325
"2969",2020-06-14,"New Orleans","Louisiana",1,3,4,"One man was killed and three others injured during the evening.",2020,2,"Jun",14,"Jun 14","Sun",30.0687,-89.9288
"2970",2020-06-13,"Hesperia","California",0,5,5,"Over 100 people attended a house party when someone opened fire, injuring five people.",2020,2,"Jun",13,"Jun 13","Sat",34.3975,-117.3147
"2971",2020-06-13,"Rison","Arkansas",0,4,4,"Shortly before midnight, four individuals were wounded in a shooting.",2020,2,"Jun",13,"Jun 13","Sat",33.9599,-92.1936
"2972",2020-06-13,"St. Louis","Missouri",1,5,6,"Five individuals were wounded and one killed during an early morning shooting in the JeffVanderLou neighborhood.",2020,2,"Jun",13,"Jun 13","Sat",38.6359,-90.2451
"2973",2020-06-13,"Wyandanch","New York",1,7,8,"One person was killed and seven others wounded after a shooting at a house party. Local police believe the incident was gang related.",2020,2,"Jun",13,"Jun 13","Sat",40.7496,-73.3633
"2974",2020-06-13,"Atlanta","Georgia",2,5,7,"An individual shot at a large group of people from a vehicle, killing two people and wounding five.",2020,2,"Jun",13,"Jun 13","Sat",33.7628,-84.422
"2975",2020-06-13,"Baltimore","Maryland",0,5,5,"Five people were wounded in the Fells Point neighborhood during a large gathering at Broadway Square, with many people drinking alcoholic drinks.",2020,2,"Jun",13,"Jun 13","Sat",39.3051,-76.6144
"2976",2020-06-13,"Washington, D.C.","Washington, D.C.",2,5,7,"Shortly before midnight responding officers discovered seven shooting victims. A man and woman later died at hospitals.",2020,2,"Jun",13,"Jun 13","Sat",NA,NA
"2977",2020-06-12,"Philadelphia","Pennsylvania",0,6,6,"Early in the morning five men and one woman were wounded after multiple men opened fire on a group in the Tioga neighborhood, causing the group to scatter and run away.",2020,2,"Jun",12,"Jun 12","Fri",40.0077,-75.1339
"2978",2020-06-12,"New York City","New York",1,3,4,"A 19-year-old woman was killed and a man and a two teenagers wounded at a local park in the Bronx late at night.",2020,2,"Jun",12,"Jun 12","Fri",NA,NA
"2979",2020-06-12,"San Antonio","Texas",0,8,8,"A man denied entry into a bar for being too drunk, stated ""Don't you know who I am?"" to the bouncer before leaving. He returned later with a rifle and opened fire injuring five women and three men.",2020,2,"Jun",12,"Jun 12","Fri",29.4632,-98.5238
"2980",2020-06-11,"Richmond","Virginia",0,4,4,"Shortly after midnight responding officers discovered two men wounded by gunfire. Another man and a woman were taken to hospital.",2020,2,"Jun",11,"Jun 11","Thu",37.5295,-77.4756
"2981",2020-06-11,"Monroe","Louisiana",6,0,6,"A mother killed her neighbor and four children aged 12, 8, 5, and 5 months, then killed herself.",2020,2,"Jun",11,"Jun 11","Thu",32.5185,-92.0774
"2982",2020-06-11,"Washington, D.C.","Washington, D.C.",0,7,7,"Seven people including two juveniles were wounded in the Trinidad neighborhood of DC. Officers discovered the victims after hearing gunshots in the early morning.",2020,2,"Jun",11,"Jun 11","Thu",NA,NA
"2983",2020-06-11,"Houston","Texas",2,4,6,"Two men were killed, and three men and a 13-year-old were wounded in a drive-by shooting while standing in an apartment complex parking lot.",2020,2,"Jun",11,"Jun 11","Thu",29.786,-95.3885
"2984",2020-06-10,"Sacramento","California",1,3,4,"Shortly before midnight, officers discovered three men and one boy wounded by gunfire. One man died later at the hospital.",2020,2,"Jun",10,"Jun 10","Wed",38.5677,-121.4685
"2985",2020-06-10,"Paso Robles","California",2,5,7,"A man shot and killed a civilian and wounded an officer. Responding officers killed the suspect; three officers were wounded after a short manhunt.",2020,2,"Jun",10,"Jun 10","Wed",NA,NA
"2986",2020-06-10,"Toledo","Ohio",1,3,4,"Early in the morning ShotSpotter alerted officers to a graduation party. One 18-year-old was killed and three others wounded.",2020,2,"Jun",10,"Jun 10","Wed",41.6638,-83.5827
"2987",2020-06-09,"Scotland Neck","North Carolina",0,5,5,"Four adults and a six-year-old child were wounded in a drive-by shooting at a home and vehicle.",2020,2,"Jun",9,"Jun 9","Tue",36.1308,-77.4214
"2988",2020-06-09,"Vallejo","California",2,3,5,"Two women were killed and two adults and a 10-year-old child were injured at a child's birthday party late at night.",2020,2,"Jun",9,"Jun 9","Tue",38.1125,-122.2342
"2989",2020-06-09,"Philadelphia","Pennsylvania",1,6,7,"Just before midnight there was a shootout in an apartment complex in the Northern Liberties neighborhood. Six people were wounded and a man was found dead behind some cars near the complex.",2020,2,"Jun",9,"Jun 9","Tue",40.0077,-75.1339
"2990",2020-06-08,"Memphis","Tennessee",0,4,4,"A home was first shot at; when police investigated the shooters returned and opened fire. Four people were injured in the second shooting including an 18-month-old infant.",2020,2,"Jun",8,"Jun 8","Mon",35.1087,-89.9663
"2991",2020-06-08,"New York City","New York",0,4,4,"A woman, two men and a 17-year-old were wounded after an argument escalated in Brooklyn. The shooter fled the scene.",2020,2,"Jun",8,"Jun 8","Mon",NA,NA
"2992",2020-06-07,"Dyersburg","Tennessee",0,5,5,"Five people were wounded inside the local American Legion club in the early morning; they all refused to speak with police.",2020,2,"Jun",7,"Jun 7","Sun",36.0465,-89.3777
"2993",2020-06-07,"Chicago","Illinois",1,3,4,"Officers responding to a shots-fired call discovered four wounded victims. One victim died in hospital; the other three did not cooperate with investigators.",2020,2,"Jun",7,"Jun 7","Sun",41.8375,-87.6866
"2994",2020-06-07,"Chicago","Illinois",0,6,6,"Six men were wounded in a late-night drive by shooting while standing on the sidewalk.",2020,2,"Jun",7,"Jun 7","Sun",41.8375,-87.6866
"2995",2020-06-07,"Sikeston","Missouri",2,7,9,"Two women were killed and seven other people wounded at a house party by a drive-by shooting early in the morning.",2020,2,"Jun",7,"Jun 7","Sun",36.8854,-89.5877
"2996",2020-06-07,"Hope","Arkansas",0,6,6,"Six people between 15 and 21-years-old were wounded in the early morning during a social gathering.",2020,2,"Jun",7,"Jun 7","Sun",33.6682,-93.5895
"2997",2020-06-06,"Sacramento","California",1,4,5,"One person was killed and four were wounded near a house party after an altercation escalated.",2020,2,"Jun",6,"Jun 6","Sat",38.5677,-121.4685
"2998",2020-06-06,"Ironton","Ohio",0,4,4,"Four men were injured after a fight between a large number of people escalated in a local bar's parking lot.",2020,2,"Jun",6,"Jun 6","Sat",38.5323,-82.6779
"2999",2020-06-06,"Kansas City","Missouri",1,4,5,"An argument escalated in the early morning with at least two individuals opening fire. One man died and four others were wounded.",2020,2,"Jun",6,"Jun 6","Sat",39.1238,-94.5541
"3000",2020-06-05,"Denver","Colorado",0,4,4,"Four people were wounded in an early morning shooting. A juvenile was later arrested in connection with the shooting.",2020,2,"Jun",5,"Jun 5","Fri",39.762,-104.8758
"3001",2020-06-04,"Valhermoso","Alabama",7,0,7,"Shortly before midnight authorities responded to a home fire. Seven people killed by gunshots were found after the fire was put out.",2020,2,"Jun",4,"Jun 4","Thu",NA,NA
"3002",2020-06-02,"Racine","Wisconsin",0,5,5,"Three teenagers and two adults aged between 18 and 20-years-old were wounded at a local beach. Officials do not think there is a connection between it and the protests that occurred that night.",2020,2,"Jun",2,"Jun 2","Tue",42.7274,-87.8135
"3003",2020-06-02,"Dallas","Texas",1,3,4,"Four people were wounded after two gunmen opened fire in a bar. A woman later died in hospital.",2020,2,"Jun",2,"Jun 2","Tue",32.7935,-96.7667
"3004",2020-06-02,"Chicago","Illinois",0,4,4,"Four males were wounded while standing on the sidewalk when a shooter approached and fired at them.",2020,2,"Jun",2,"Jun 2","Tue",41.8375,-87.6866
"3005",2020-06-01,"St. Louis","Missouri",0,4,4,"Four St. Louis police officers were wounded during an altercation with protestors near police headquarters.",2020,2,"Jun",1,"Jun 1","Mon",38.6359,-90.2451
"3006",2020-05-31,"Saginaw","Michigan",0,6,6,"Six people were shot when a man opened fire on a block party. The suspect has not been apprehended.",2020,2,"May",31,"May 31","Sun",43.4199,-83.9501
"3007",2020-05-31,"Philadelphia","Pennsylvania",0,4,4,"A 12-year-old and three adults were wounded in a shooting in the Kensington section of the city.",2020,2,"May",31,"May 31","Sun",40.0077,-75.1339
"3008",2020-05-31,"Gulfport","Mississippi",1,5,6,"An 18-year-old was killed and five others injured after someone opened fire early in the morning at a large gathering of people.",2020,2,"May",31,"May 31","Sun",30.4274,-89.0704
"3009",2020-05-30,"Hiawatha","Iowa",1,3,4,"Four people were shot at a mobile home park; one was killed and three  hospitalized.",2020,2,"May",30,"May 30","Sat",42.0547,-91.6911
"3010",2020-05-30,"Altha","Florida",1,5,6,"One person was killed and five, including a law enforcement officer, wounded at a birthday party at a local dragstrip.",2020,2,"May",30,"May 30","Sat",30.5721,-85.1263
"3011",2020-05-30,"Gastonia","North Carolina",1,5,6,"Six people were shot, one fatally, in the early morning at a block party after multiple individuals opened fire.",2020,2,"May",30,"May 30","Sat",35.2494,-81.1854
"3012",2020-05-30,"Houston","Texas",1,4,5,"One person was killed and four wounded including two and 12-year-old children, during a block party.",2020,2,"May",30,"May 30","Sat",29.786,-95.3885
"3013",2020-05-29,"Portsmouth","Virginia",0,5,5,"Five individuals were wounded in a shooting, including a 10-year-old boy. All victims left the scene for hospital via private vehicles, while police were called to the scene.",2020,2,"May",29,"May 29","Fri",36.8468,-76.354
"3014",2020-05-28,"Philadelphia","Pennsylvania",1,3,4,"Two men approached four people sitting on their porch and opened fire in the evening. A man was killed and two others and a woman were injured.",2020,2,"May",28,"May 28","Thu",40.0077,-75.1339
"3015",2020-05-28,"Memphis","Tennessee",0,4,4,"A road rage incident near I-240 wounded two children and two adults.",2020,2,"May",28,"May 28","Thu",35.1087,-89.9663
"3016",2020-05-28,"Louisville","Kentucky",0,7,7,"Seven people were injured in a shooting during a protest against police brutality in the aftermath of the death of Breonna Taylor, two seriously.",2020,2,"May",28,"May 28","Thu",38.1663,-85.6485
"3017",2020-05-27,"Boston","Massachusetts",1,4,5,"Five men with gunshot wounds were found by police; one died.",2020,2,"May",27,"May 27","Wed",42.3188,-71.0852
"3018",2020-05-27,"Cleveland","Ohio",1,3,4,"Four people were wounded outside of a gas station, in the early morning; one  died.",2020,2,"May",27,"May 27","Wed",41.4764,-81.6805
"3019",2020-05-27,"San Jose","California",0,5,5,"A group of five men were wounded outside an apartment complex by a shooter before the individual fled on foot.",2020,2,"May",27,"May 27","Wed",37.3012,-121.848
"3020",2020-05-27,"Philadelphia","Pennsylvania",0,4,4,"Four men were shot and wounded in a drive-by shooting in the morning, and all taken to the hospital in private vehicles.",2020,2,"May",27,"May 27","Wed",40.0077,-75.1339
"3021",2020-05-26,"Vicksburg","Mississippi",0,4,4,"Shortly after midnight four people aged between 16 and 27 were shot in a Waffle House parking lot.",2020,2,"May",26,"May 26","Tue",32.3173,-90.8868
"3022",2020-05-26,"Los Angeles","California",0,5,5,"Five people were wounded in a shooting outside an apartment complex, ranging in age from mid-teens to early 20s.",2020,2,"May",26,"May 26","Tue",34.1141,-118.4068
"3023",2020-05-26,"Philadelphia","Pennsylvania",0,4,4,"Four people were wounded in a late night shooting.",2020,2,"May",26,"May 26","Tue",40.0077,-75.1339
"3024",2020-05-26,"Chicago","Illinois",2,2,4,"A man selling items on a street corner was shot and killed in a drive-by shooting. A pedestrian was also killed and two others wounded.",2020,2,"May",26,"May 26","Tue",41.8375,-87.6866
"3025",2020-05-26,"Bowman","South Carolina",3,5,8,"A drive-by shooting at a neighborhood cookout in the early morning left three individuals dead and five injured.",2020,2,"May",26,"May 26","Tue",33.3483,-80.6843
"3026",2020-05-25,"Lake Charles","Louisiana",0,6,6,"A 17-year-old shooter and others engaged in a shootout at a graduation party, three 15-year-olds, a 16-year-old, a 17-year-old, and the shooter were injured.",2020,2,"May",25,"May 25","Mon",30.201,-93.2111
"3027",2020-05-24,"Jackson","Mississippi",1,4,5,"A man was shot and later died at the hospital, while four others, including the suspect, were wounded after a shooting at a private residence.",2020,2,"May",24,"May 24","Sun",32.3157,-90.2125
"3028",2020-05-24,"St. Louis","Missouri",0,4,4,"Four people were shot in the early morning at an intersection.",2020,2,"May",24,"May 24","Sun",38.6359,-90.2451
"3029",2020-05-24,"Danville","Alabama",3,1,4,"Police responding to calls about gunshots found three people dead and one injured at a private residence.",2020,2,"May",24,"May 24","Sun",NA,NA
"3030",2020-05-24,"Myrtle Beach","South Carolina",0,4,4,"Four people were wounded shortly after midnight in a what may have been a gang-related shooting. Six people were arrested.",2020,2,"May",24,"May 24","Sun",33.7094,-78.8844
"3031",2020-05-23,"Washington, D.C.","Washington, D.C.",1,3,4,"Officers responding to a shooting found four individuals who were taken to hospital; one died.",2020,2,"May",23,"May 23","Sat",NA,NA
"3032",2020-05-23,"Rock Island","Illinois",1,4,5,"A man was killed and four others injured after a fight at a large gathering on a street escalated into a shooting.",2020,2,"May",23,"May 23","Sat",41.4699,-90.5827
"3033",2020-05-23,"Jonesville","South Carolina",2,5,7,"A man and 17-year-old were killed and five others wounded at a block party after the state's quarantine order was lifted.",2020,2,"May",23,"May 23","Sat",34.8348,-81.6811
"3034",2020-05-23,"Charlotte","North Carolina",0,6,6,"Six people were shot in a parking lot after an argument escalated.",2020,2,"May",23,"May 23","Sat",35.2083,-80.8303
"3035",2020-05-23,"Mount Morris Township","Michigan",1,3,4,"A shooting left one dead and three in critical condition.",2020,2,"May",23,"May 23","Sat",NA,NA
"3036",2020-05-23,"Chicago","Illinois",1,3,4,"A shooter pulled up outside a home and opened fire on four men standing on the porch. One was killed and three injured.",2020,2,"May",23,"May 23","Sat",41.8375,-87.6866
"3037",2020-05-23,"Daytona","Florida",0,6,6,"Two people were shot and four others wounded by bullet fragments after a shooter opened fire on a crowded beach.",2020,2,"May",23,"May 23","Sat",NA,NA
"3038",2020-05-23,"Fort Lauderdale","Florida",0,5,5,"Five men were wounded outside a Jamaican restaurant in the early morning. All were taken to hospital; they refused to cooperate with police.",2020,2,"May",23,"May 23","Sat",26.1412,-80.1464
"3039",2020-05-23,"Houston","Texas",0,4,4,"A fight escalated at a bar, with the perpetrator leaving, driving to the back of the bar, and opening fire, wounding four men.",2020,2,"May",23,"May 23","Sat",29.786,-95.3885
"3040",2020-05-22,"Cleveland","Ohio",1,3,4,"A man was killed and three other individuals wounded after shots were fired near a local deli in the early morning.",2020,2,"May",22,"May 22","Fri",41.4764,-81.6805
"3041",2020-05-20,"Houston","Texas",2,3,5,"A man shot and killed his pregnant ex-girlfriend and wounded her sister, mother, and boyfriend, then committed suicide after being surrounding by police.",2020,2,"May",20,"May 20","Wed",29.786,-95.3885
"3042",2020-05-19,"Decatur","Illinois",0,5,5,"Five men were wounded shortly after midnight.",2020,2,"May",19,"May 19","Tue",39.8557,-88.9342
"3043",2020-05-18,"Bakersfield","California",0,5,5,"Five teenagers, aged 18 and 17-years-old, were wounded after a man fired into the apartment from outside the complex.",2020,2,"May",18,"May 18","Mon",35.3529,-119.0359
"3044",2020-05-17,"Charleston","South Carolina",0,4,4,"Three people were wounded when an individual opened fire at a party that was hosted at a short-term rental. A woman walking her dog near the home was also wounded.",2020,2,"May",17,"May 17","Sun",32.8168,-79.9687
"3045",2020-05-17,"District Heights","Maryland",1,3,4,"Police responded to a shooting and found an 18-year-old dead on the sidewalk. Three injured victims were identified later.",2020,2,"May",17,"May 17","Sun",38.8588,-76.8885
"3046",2020-05-17,"St. Matthews","South Carolina",4,1,5,"A mother and her 15- and 12-year-old daughters were shot and killed by her husband, who wounded another daughter before killing himself. Another daughter was uninjured and ran for help.",2020,2,"May",17,"May 17","Sun",33.664,-80.778
"3047",2020-05-16,"Bogalusa","Louisiana",0,13,13,"Hundreds of people had gathered for a memorial service when multiple shooters began firing, wounding thirteen people.",2020,2,"May",16,"May 16","Sat",30.7812,-89.8633
"3048",2020-05-14,"Albuquerque","New Mexico",0,5,5,"Police responding to a call of shots fired discovered five individuals, including a pregnant woman, wounded after an argument had escalated.",2020,2,"May",14,"May 14","Thu",35.1054,-106.6465
"3049",2020-05-13,"Rockford","Illinois",1,4,5,"One person was killed and four injured in a believed targeted shooting at a gas station.",2020,2,"May",13,"May 13","Wed",42.2596,-89.064
"3050",2020-05-13,"Garrison","Kentucky",1,4,5,"Six people were involved in the repossession of a vehicle; one opened fire killing one and injuring four.",2020,2,"May",13,"May 13","Wed",38.6075,-83.1833
"3051",2020-05-11,"Montgomery","Alabama",0,4,4,"Police responding to a call about a gunshot victim discovered one victim; three others were taken to hospital by car.",2020,2,"May",11,"May 11","Mon",32.3482,-86.2668
"3052",2020-05-10,"Katy","Texas",0,6,6,"A dispute between two neighbors escalated causing five people, including a five-year-old girl, to be wounded.",2020,2,"May",10,"May 10","Sun",29.7905,-95.8353
"3053",2020-05-10,"Baton Rouge","Louisiana",0,5,5,"Multiple gunmen were involved in a shootout at a local food market, wounding five including a minor.",2020,2,"May",10,"May 10","Sun",30.442,-91.1311
"3054",2020-05-10,"Fort Worth","Texas",0,5,5,"Five people were wounded in a public park where hundreds were gathered. Some thought the gunfire was fireworks.",2020,2,"May",10,"May 10","Sun",32.7817,-97.3474
"3055",2020-05-09,"St. Louis","Missouri",0,4,4,"Four people were wounded during a late night shooting.",2020,2,"May",9,"May 9","Sat",38.6359,-90.2451
"3056",2020-05-07,"Baltimore","Maryland",0,4,4,"Four men were discovered shot on the city's west side in the evening.",2020,2,"May",7,"May 7","Thu",39.3051,-76.6144
"3057",2020-05-06,"Memphis","Tennessee",2,2,4,"Two men were shot and killed in a vehicle; two others were wounded after attempting to exit the vehicle and being shot at in a drive-by.",2020,2,"May",6,"May 6","Wed",35.1087,-89.9663
"3058",2020-05-06,"Albany","Georgia",1,3,4,"A 16-year-old was killed and three others wounded in a vehicle after the car was shot at multiple times in the early morning.",2020,2,"May",6,"May 6","Wed",31.5776,-84.1762
"3059",2020-05-05,"Hammond","Indiana",1,3,4,"A man was killed and three others wounded after an incident of road rage escalated.",2020,2,"May",5,"May 5","Tue",41.6168,-87.4909
"3060",2020-05-03,"Columbus","Ohio",0,4,4,"Four people were wounded after an individual opened fire at a house party.",2020,2,"May",3,"May 3","Sun",39.9862,-82.9855
"3061",2020-05-03,"Jacksonville","Florida",0,4,4,"A man drove up to a street and after exiting the car fired at least 30 shots into a crowd of people, wounding four men.",2020,2,"May",3,"May 3","Sun",30.3322,-81.6749
"3062",2020-05-03,"Chicago","Illinois",0,5,5,"Five teenagers aged 15 through 19 years old were injured in a drive-by shooting after attending a large gathering.",2020,2,"May",3,"May 3","Sun",41.8375,-87.6866
"3063",2020-05-02,"Philadelphia","Pennsylvania",0,4,4,"A man and three women were injured in a shooting in the evening.",2020,2,"May",2,"May 2","Sat",40.0077,-75.1339
"3064",2020-04-29,"Indianapolis","Indiana",0,4,4,"Four people were wounded in a shooting that involved two vehicles and an additional four people near Perry Park.",2020,2,"Apr",29,"Apr 29","Wed",39.7771,-86.1458
"3065",2020-04-27,"Milwaukee","Wisconsin",5,0,5,"Five people, aged between 14 and 41, were killed in a home, with a child being uninjured in the violence. Police treated the incident as  domestic violence. The shooter was sentenced to 205 years in prison in 2021.",2020,2,"Apr",27,"Apr 27","Mon",43.0642,-87.9675
"3066",2020-04-26,"Salisbury","North Carolina",1,4,5,"One individual was killed and four others, including a juvenile, were injured after a fight escalated into a shooting.",2020,2,"Apr",26,"Apr 26","Sun",35.6658,-80.4905
"3067",2020-04-26,"Troy","New York",0,4,4,"Four people were wounded in the city's South End in an early morning shooting.",2020,2,"Apr",26,"Apr 26","Sun",42.7354,-73.6751
"3068",2020-04-25,"Joliet","Illinois",1,3,4,"One person was killed and three others, one 17 years old, wounded in an early morning shooting.",2020,2,"Apr",25,"Apr 25","Sat",41.5188,-88.1499
"3069",2020-04-25,"Memphis","Tennessee",0,7,7,"Seven people were discovered wounded after police responded to an aggravated assault call. They were wounded in a drive-by shooting after heading to an early morning party.",2020,2,"Apr",25,"Apr 25","Sat",35.1087,-89.9663
"3070",2020-04-25,"Orlando","Florida",1,4,5,"An 18-year-old athlete who was to play at the University of Louisville was killed and four others injured in a late night shooting.",2020,2,"Apr",25,"Apr 25","Sat",28.4773,-81.337
