Date,Community,State,Dead,Injured,Total,Description
February 27,Alexandria,Louisiana,0,4,4,An argument at a business in the southeast part of the city led to four people being shot.[675]
February 26,North Charleston (1),South Carolina,1,3,4,"Four people were shot in the southern part of the city, and one victim died at a hospital later the same day.[676]"
February 26,Bogalusa,Louisiana,0,10[n 2],10,"After the conclusion of a parade, a man fired at people in front of a store from his car, wounding several. Multiple people in the crowd fired back, seriously wounding the attacker.[677]"
February 26,Albuquerque (1),New Mexico,1,3,4,"An exchange of gunfire between people in southwest Albuquerque led to four people being shot, and one victim dying from their injuries.[678]"
February 26,Winchester,Nevada,1,13,14,"An argument between two men at a hookah bar east of the Las Vegas strip led to the two men opening fire on each other. The subsequent shooting resulted in the death of one, and injuries to thirteen others.[679]"
February 25,Baton Rouge (1),Louisiana,2,2,4,"A shooter inside a car opened fire on the occupants of another car near the entrance of the Mall of Louisiana, killing two of the people inside, and wounding the other two.[680]"
February 24,Granbury,Texas,4[n 2],0,4,"Four people were shot and killed in a murder–suicide, including two children in northeastern Granbury.[681]"
February 24,San Antonio (3),Texas,0,4,4,A shooter opened fire on three people inside a car in the Serna Station neighborhood. A fourth person who was not targeted by the shooter was also struck by gunfire.[682]
February 23,Claxton,Georgia,0,4[n 2],4,"A man shot another man at a home in northern Claxton. When two family members of the victim arrived on the scene to check on him, the shooter shot them in their car, and was promptly shot by responding police.[683]"
February 22,Evans,Georgia,1[n 2],3,4,"A man ambushed another man, some of his family members, and a neighbor who was a police officer in the victim's backyard due to a feud with his target. The deputy, who was not shot, returned fire and killed the shooter.[684]"
February 21,Saint Paul (1),Minnesota,1,3,4,"Multiple shooters opened fire outside a funeral home hosting a memorial for a gun violence victim in the West Side neighborhood, resulting in the death of a man, and injuries to three others.[685]"
February 20,Omaha (1),Nebraska,0,4,4,"A shooting at a grocery store in the Prospect Hill neighborhood left four injured, including a teenager.[686]"
February 20,Portland (2),Oregon,1,3,4,"Four people were shot in a car in southeast Portland, with the female driver being killed. Among the injured were two young children.[687]"
February 20,McComb,Mississippi,1,4,5,A child was killed in a drive-by shooting targeting a group of people playing basketball at a park. Four others were injured.[688]
February 19,Portland (1),Oregon,1,5[n 2],6,"Normandale Park shooting: Near a racial justice protest, a man assaulted a group of traffic safety volunteers, shouting misogynistic slurs before pulling out a gun and opening fire, killing one and wounding four others.[689] A bystander returned fire and wounded the assailant, ending the shooting.[689][690][691][692]"
February 19,Tuscaloosa (1),Alabama,0,4,4,"A shooter opened fire in the food court of University Mall, shooting and injuring a woman. Three others were injured by shrapnel or bullet fragments.[693]"
February 19,Charleston,Missouri,2,14,16,"An argument at a party being held at an abandoned building led to a shooting that injured fourteen, and killed two.[694]"
February 19,Turlock,California,0,7,7,A man shot seven people outside a bar in the early morning hours in a targeted shooting perpetrated against one of the victims.[695]
February 19,Durham (1),North Carolina,2,2,4,"Four men were shot at a Campus Apartments complex near North Carolina Central University and Duke University. Two were found dead by responding police, and none of the victims were students of either school.[696]"
February 17,Philadelphia (2),Pennsylvania,0,4,4,"Four bystanders, including a teen girl, were shot when two men shot at each other outside a RiteAid drugstore in the East Germantown neighborhood.[697]"
February 17,Houston (2),Texas,0,5,5,"During a biker event at a nightclub in the MacGregor neighborhood, an argument led to a shootout between patrons, which injured five people. Among the wounded was the club's bouncer.[698]"
February 16,West Little River,Florida,1,3,4,"Three men were wounded, and one was killed, in an ambush-style shooting in the afternoon. Two sedans pulled up alongside them on the street and opened fire.[699]"
February 15,Joliet,Illinois,1,3,4,Four men were shot in northeast Joliet in the evening. One of the men was found dead by responding police.[700]
February 13,Racine (1),Wisconsin,1[n 2],5,6,"Officers responding to an early morning shots fired call engaged in a foot chase with an armed man who had shot five people. After an attempted negotiation, he committed suicide.[701]"
February 12,Los Angeles (2),California,0,4,4,"Outside an Italian restaurant hosting a party by Justin Bieber, a fight between a group of men escalated when a shooter opened fire, wounding four, including musician Kodak Black.[702][703]"
February 12,Little Rock (1),Arkansas,1,3,4,"In the early morning hours, four people were shot in eastern Little Rock, with one person succumbing to their injuries.[704]"
February 12,Murfreesboro,Tennessee,1,4,5,"An argument outside a hookah bar in the early morning hours escalated when a shooter opened fire, wounding four, and killing one.[705]"
February 11,Springfield,Missouri,0,4,4,"A driver shot at another car, wounding four people inside in northwest Springfield.[706]"
February 11,Phoenix (1),Arizona,2[n 2],9,11,"Responding to a call of a woman being shot, a shooter ambushed a responding officer and shot him several times. As a man fled the home with a baby, and officers attempted to aid in protecting the baby, the shooter shot four more officers, with four more being injured by bullet shrapnel. The shooter then barricaded himself inside the home, and was later found dead, along with a female victim.[707][708]"
February 6,Fresno (2),California,2[n 3],2[n 3],4,"A chance encounter between two rival gangs at an apartment complex in Southwest Fresno escalated into a shootout, with four gang members being shot, including a teenager. Two men died from their injuries.[709]"
February 6,Wilmington,North Carolina,0,4,4,"A shooter fired at a crowd gathered to celebrate the life of a gun violence victim and wounded four, including a child and a teenager, in the Montgomery Place neighborhood.[710]"
February 6,North Lauderdale,Florida,0,4,4,"In the early morning hours, a fight at a bar led to a patron being removed from the building, after which the patron opened fire from outside the bar and wounded four other patrons.[711]"
February 6,Romeoville,Illinois,0,5,5,"A physical altercation in the early morning hours at a Bowlero bowling alley led to a shooting, with five people being wounded.[712]"
February 5,Corsicana (2) and Frost,Texas,6[n 2],2,8,"A man shot four of his own family members, three fatally, in Corsicana before driving to Frost where he shot three more of his own family, killing two, including a child. After his vehicle was remotely shut off via a vehicle monitoring service, the Corsicana SWAT team closed in on his location. Before they could reach him, the shooter shot himself, and later died from his injuries.[713]"
February 5,Las Cruces,New Mexico,0,4,4,"Four people were shot in southern Las Cruces, with two teenagers requiring medical evacuation via helicopter to El Paso.[714]"
February 4,Blacksburg,Virginia,1,4,5,"Five people, including a college student at nearby Virginia Tech, which went on lockdown, were shot at a hookah lounge. One person succumbed to their injuries.[715]"
February 2,Oroville,California,1,4,5,"Five people were wounded, one fatally, by a shooter in a Greyhound bus. The shooter was later apprehended by police at a nearby Walmart after he got into a physical altercation with a customer and took off all his clothes.[716]"
February 1,Milwaukee (2),Wisconsin,0,5,5,"A fight between two teenage girls about a Facebook post during a basketball game at Rufus King International High School escalated when a man opened fire, wounding four teenage girls, and an adult woman.[717]"
January 31,Raleigh (1),North Carolina,0,4,4,"Four people were shot at a motel in the late evening hours. Two of the victims were shot in the motel parking lot, while the other two were shot in their rooms.[718]"
January 30,Winter Haven,Florida,1,4[n 2],5,"Two cars engaged in a running gun battle. Four people, including two teenagers, were shot in one of the cars, with a fifth also being wounded in the other car. An adult passenger in the first vehicle was killed.[719]"
January 30,Augusta (2),Georgia,1,3,4,Four people were shot in the early morning hours at a club. A man was found dead by responding police.[720]
January 29,Bakersfield,California,0,4,4,Four people were shot at a bar during the late evening hours in the Polo Grounds neighborhood.[721]
January 29,St. Louis (1),Missouri,3,1,4,"Four men were shot near an intersection in the Kingsway East neighborhood, with two found dead at the scene. Another man died at a hospital, and the surviving victim ran to a nearby convenience store for help.[722]"
January 29,Atlanta (1),Georgia,1,3,4,"An argument escalated into a shooting outside a sports bar in the Vine City neighborhood shortly after midnight, with one person being fatally shot, and three others being injured by gunfire.[723]"
January 28,Goodlettsville,Tennessee,4[n 2],0,4,A man shot his wife and two children in a murder–suicide at his home.[724]
January 27,Ducor,California,2[n 3],3[n 3],5,"Two people were fatally shot at a Shell gas station between two cars with gang members, with three others being wounded, all those who were shot were gang members.[725][726]"
January 27,Washington (1),District of Columbia,1,4,5,Five people were shot at a Days Inn hotel in the Forest Hills neighborhood. A woman later succumbed to her injuries.[727]
January 23,Milwaukee (1),Wisconsin,6,0,6,Six people were found by police shot to death in a home after being called there for a welfare check in the Park West neighborhood.[728]
January 23,Inglewood,California,4,1,5,"Four people were fatally shot at a birthday party at a home in the morning in an ambush-style attack. A fifth person was shot but survived their injuries. The woman whose birthday was being celebrated, along with her older sister, were among the deceased.[729]"
January 22,Midland,Washington,1,3,4,"Four people were shot by an occupant in an approaching vehicle outside an apartment complex in the South End neighborhood while they were in two vehicles. Two of the victims drove away together to Tacoma, where one of them was found dead by police.[730]"
January 19,Contant,United States Virgin Islands,1[n 3],4,5,"Four people were wounded after a drive-by shooting at a bar. An off-duty officer returned fire, killing one of the suspects.[731][732]"
January 19,Baltimore (1),Maryland,3,1,4,"Three men, including an on-duty violence-prevention worker, were fatally shot in the Milton-Monford neighborhood. Another man who was shot survived his injuries.[733]"
January 19,New Orleans (1),Louisiana,0,4,4,"Four men were injured when a vehicle approached them and multiple occupants opened fire upon them. The victims returned fire, and the attackers fled.[734]"
January 18,Miami (1),Florida,1[n 2],4,5,"After a man was escorted out of a bar for assaulting his female companion, he drove away, and later returned with a gun and opened fire on the bar's security guards, with three female patrons and one security guard being wounded. A security guard inside the bar returned fire, and killed the shooter.[735]"
January 17,San Antonio (2),Texas,0,4,4,Four people were shot at a Martin Luther King Jr. Day gathering in the Coliseum Willow Park neighborhood.[736]
January 16,Savannah,Georgia,1,3,4,"Four people, including two teens, were shot in the Benjamin Van Clark Park neighborhood. A woman died from her injuries, and five vehicles were struck by gunfire.[737]"
January 15,Brunswick,Georgia,1,5,6,"One person was killed, and five others injured, after two men shot at one another inside a club.[738]"
January 15,Knoxville (1),Tennessee,0,4,4,Four women were shot in a parked car in the early morning hours. The driver then drove them all to a hospital.[739]
January 14,Eugene,Oregon,0,6,6,"A shooting broke out just before the start of a rap concert at W.O.W. Hall, resulting in six injuries.[740]"
January 14,Augusta (1),Georgia,3[n 2],1,4,"A man shot three people in southern Augusta, two fatally, before committing suicide.[741]"
January 13,New York City (1),New York,1,3,4,Three men and a woman were shot inside of a rental hall in the Canarsie section of Brooklyn.[742]
January 12,Chicago (1),Illinois,0,4,4,"Four people were wounded at the Parkway Garden Homes apartment complex in the Greater Grand Crossing neighborhood on the South Side, while standing on the sidewalk. A man approached them and opened fire before fleeing.[743]"
January 9,Los Angeles (1),California,1[n 6],5,6,"A gunman opened fire at a large party in South Los Angeles, wounding five people, while another party-goer returned fire and wounded the shooter. The shooter fled in a vehicle, which later crashed, and died at a hospital.[744]"
January 9,Montgomery,Alabama,1,6,7,"A man was killed, and six others, including four bystanders, were wounded inside a bowling alley after an argument escalated. The shooter fled afterwards.[745]"
January 9,Fresno (1),California,0,4,4,Four people were wounded outside a nightclub after an argument between two people escalated.[746]
January 9,Colorado Springs (1),Colorado,2,2,4,"Responding officers found two people dead, and at least two injured, at an apartment complex in the early morning.[747]"
January 8,Houston (1),Texas,1,3,4,"A gunman opened fire outside a club, killing one, and wounding three others.[748]"
January 4,Jackson (1),Mississippi,1,3,4,"One teen was shot to death, while three other teens were injured while sitting in a car at a gas station.[749]"
January 2,Corsicana (1),Texas,2,2,4,Two men were found deceased in a crashed car with multiple gunshots. Two other adults in the backseat were wounded.[750]
January 2,San Antonio (1),Texas,2,2,4,"An altercation led to a shooting at an apartment complex. Two people were killed, and another was wounded, after bullets went through a wall. A fourth person was injured in another apartment.[751]"
January 1,Peoria,Illinois,2,3,5,"Two women were killed, and three others wounded, in an early morning shooting.[752]"
January 1,Philadelphia (1),Pennsylvania,1,4,5,"A teenager was killed, and three adults and another teenager were wounded, in a shooting near Temple University.[753]"
January 1,Dillon,South Carolina,0,5,5,A shooter opened fire outside a nightclub and wounded five.[754]
January 1,Auburn,Georgia,1[n 2],3,4,"After officers were dispatched to respond to a domestic dispute at a home and they were en route, the call was upgraded to shots fired. Upon arriving, officers found a man had killed himself after shooting three people, including two children.[755]"
January 1,Kenosha (1),Wisconsin,1,3,4,"A man was killed, and three others wounded, in a shooting in a parking lot in the early morning.[756]"
January 1,South Bend (1),Indiana,0,4,4,Four people were wounded at a shooting at a New Years party shortly after midnight.[757]
January 1,Denver (1),Colorado,2,2,4,"Two adults were killed, and two wounded, in an early morning shooting in the LoDo district.[758]"
January 1,Columbia,Missouri,0,4,4,Four adults were wounded in the early morning in a shooting at a local bar.[759]
